Year,Sport,Event,Country,Medal Rank,Lat,Lon
2014,Cross-Country Skiing,Women's 4 x 5-Kilometer Relay,Sweden,1,59.33333333,18.05
2014,Cross-Country Skiing,Men's 4x10-Kilometer Relay,Sweden,1,59.33333333,18.05
2014,Cross-Country Skiing,Women's Team Sprint,Sweden,3,59.33333333,18.05
2014,Cross-Country Skiing,Men's Team Sprint,Sweden,3,59.33333333,18.05
2014,Curling,Women's Curling,Sweden,2,59.33333333,18.05
2014,Curling,Men's Curling,Sweden,3,59.33333333,18.05
2014,Freestyle Skiing,Women's Ski Cross,Sweden,3,59.33333333,18.05
2014,Ice Hockey,Men's Ice Hockey,Sweden,2,59.33333333,18.05
2014,Cross-Country Skiing,Men's Skiathlon 15km Classic + 15km Free,Switzerland,1,46.91666667,7.466667
2014,Snowboarding,Men's Halfpipe,Switzerland,1,46.91666667,7.466667
2014,Alpine Skiing,Women's Downhill,Switzerland,1,46.91666667,7.466667
2014,Alpine Skiing,Women's Downhill,Switzerland,2,46.91666667,7.466667
2014,Alpine Skiing,Men's Super Combined,Switzerland,1,46.91666667,7.466667
2014,Biathlon,"Women's 15 Kilometer, Individual",Switzerland,2,46.91666667,7.466667
2014,Cross-Country Skiing,Men's 15-Kilometer Classic,Switzerland,1,46.91666667,7.466667
2014,Bobsled,Men's Two,Switzerland,2,46.91666667,7.466667
2014,Snowboarding,Women's Parallel Giant Slalom,Switzerland,1,46.91666667,7.466667
2014,Snowboarding,Men's Parallel Giant Slalom,Switzerland,2,46.91666667,7.466667
2014,Ice Hockey,Women's Ice Hockey,Switzerland,3,46.91666667,7.466667
2014,Biathlon,Women's 7.5-Kilometer Sprint,Ukraine,3,50.43333333,30.516667
2014,Biathlon,Women's 4 x 6-Kilometer Relay,Ukraine,1,50.43333333,30.516667
2014,Freestyle Skiing,Women's Moguls,United States,3,38.9072,77.0369
2014,Snowboarding,Men's Slopestyle,United States,1,38.9072,77.0369
2014,Snowboarding,Women's Slopestyle,United States,1,38.9072,77.0369
2014,Figure Skating,Team,United States,3,38.9072,77.0369
2014,Alpine Skiing,Women's Super Combined,United States,3,38.9072,77.0369
2014,Freestyle Skiing,Women's Ski Slopestyle,United States,2,38.9072,77.0369
2014,Luge,Women's Singles,United States,3,38.9072,77.0369
2014,Snowboarding,Women's Halfpipe,United States,1,38.9072,77.0369
2014,Snowboarding,Women's Halfpipe,United States,3,38.9072,77.0369
2014,Freestyle Skiing,Men's Ski Slopestyle,United States,1,38.9072,77.0369
2014,Freestyle Skiing,Men's Ski Slopestyle,United States,2,38.9072,77.0369
2014,Freestyle Skiing,Men's Ski Slopestyle,United States,3,38.9072,77.0369
2014,Skeleton,Women's Skeleton,United States,2,38.9072,77.0369
2014,Skeleton,Men's Skeleton,United States,3,38.9072,77.0369
2014,Alpine Skiing,Men's Super G,United States,2,38.9072,77.0369
2014,Alpine Skiing,Men's Super G,United States,3,38.9072,77.0369
2014,Bobsled,Men's Two,United States,3,38.9072,77.0369
2014,Figure Skating,Ice Dance,United States,1,38.9072,77.0369
2014,Freestyle Skiing,Men's Ski Halfpipe,United States,1,38.9072,77.0369
2014,Snowboarding,Men's Boardercross,United States,3,38.9072,77.0369
2014,Alpine Skiing,Men's Giant Slalom,United States,1,38.9072,77.0369
2014,Bobsled,Women's Two,United States,2,38.9072,77.0369
2014,Bobsled,Women's Two,United States,3,38.9072,77.0369
2014,Freestyle Skiing,Women's Ski Halfpipe,United States,1,38.9072,77.0369
2014,Ice Hockey,Women's Ice Hockey,United States,2,38.9072,77.0369
2014,Alpine Skiing,Women's Slalom,United States,1,38.9072,77.0369
2014,Short-Track Speedskating,"Men's 5,000-Meter Relay",United States,2,38.9072,77.0369
2014,Bobsled,Men's Four,United States,3,38.9072,77.0369
2018,Freestyle Skiing,Men's Moguls,Australia,2,-35.26666667,149.133333
2018,Snowboarding,Men's Halfpipe,Australia,3,-35.26666667,149.133333
2018,Snowboarding,Men's Boardercross,Australia,2,-35.26666667,149.133333
2018,Alpine Skiing,Men's Super Combined,Austria,1,48.2,16.366667
2018,Alpine Skiing,Women's Super G,Austria,2,48.2,16.366667
2018,Alpine Skiing,Men's Super G,Austria,1,48.2,16.366667
2018,Alpine Skiing,Men's Giant Slalom,Austria,1,48.2,16.366667
2018,Alpine Skiing,Women's Slalom,Austria,3,48.2,16.366667
2018,Alpine Skiing,Men's Slalom,Austria,3,48.2,16.366667
2018,Biathlon,Men's 20 Kilometers,Austria,3,48.2,16.366667
2018,Luge,Men's Singles,Austria,1,48.2,16.366667
2018,Luge,Men's Doubles,Austria,2,48.2,16.366667
2018,Luge,Team Relay,Austria,3,48.2,16.366667
2018,Nordic Combined,"Men's Normal Hill / 10 Kilometers, Individual",Austria,3,48.2,16.366667
2018,Nordic Combined,Men's Team,Austria,3,48.2,16.366667
2018,Snowboarding,Women's Big Air,Austria,1,48.2,16.366667
2018,Biathlon,Women 12.5 km Mass Start,Belarus,2,53.9,27.566667
2018,Biathlon,Women's 4 x 6-Kilometer Relay,Belarus,1,53.9,27.566667
2018,Freestyle Skiing,Women's Aerials,Belarus,1,53.9,27.566667
2018,Speedskating,Men's Mass Start,Belarus,2,53.9,27.566667
2018,Bobsled,Men's Two,Canada,1,45.41666667,-75.7
2018,Bobsled,Women's Two,Canada,3,45.41666667,-75.7
2018,Curling,Mixed Doubles Curling,Canada,1,45.41666667,-75.7
2018,Figure Skating,Team,Canada,1,45.41666667,-75.7
2018,Figure Skating,Mixed Pairs,Canada,3,45.41666667,-75.7
2018,Figure Skating,Ice Dance,Canada,1,45.41666667,-75.7
2018,Figure Skating,Women's Singles,Canada,3,45.41666667,-75.7
2018,Freestyle Skiing,Women's Moguls,Canada,2,45.41666667,-75.7
2018,Freestyle Skiing,Men's Moguls,Canada,1,45.41666667,-75.7
2018,Freestyle Skiing,Men's Ski Slopestyle,Canada,3,45.41666667,-75.7
2018,Freestyle Skiing,Men's Ski Cross,Canada,1,45.41666667,-75.7
2018,Freestyle Skiing,Women's Ski Halfpipe,Canada,1,45.41666667,-75.7
2018,Freestyle Skiing,Women's Ski Cross,Canada,1,45.41666667,-75.7
2018,Freestyle Skiing,Women's Ski Cross,Canada,2,45.41666667,-75.7
2018,Ice Hockey,Women's Ice Hockey,Canada,2,45.41666667,-75.7
2018,Ice Hockey,Men's Ice Hockey,Canada,2,45.41666667,-75.7
2018,Luge,Women's Singles,Canada,3,45.41666667,-75.7
2018,Luge,Team Relay,Canada,2,45.41666667,-75.7
2018,Short-Track Speedskating,Women's 500 Meters,Canada,3,45.41666667,-75.7
2018,Short-Track Speedskating,"Women's 1,500 Meters",Canada,3,45.41666667,-75.7
2018,Short-Track Speedskating,"Men's 1,000 Meters",Canada,1,45.41666667,-75.7
2018,Short-Track Speedskating,"Women's 1,000 Meters",Canada,2,45.41666667,-75.7
2018,Short-Track Speedskating,"Men's 5,000-Meter Relay",Canada,3,45.41666667,-75.7
2018,Snowboarding,Men's Slopestyle,Canada,2,45.41666667,-75.7
2018,Snowboarding,Men's Slopestyle,Canada,3,45.41666667,-75.7
2018,Snowboarding,Women's Slopestyle,Canada,2,45.41666667,-75.7
2018,Snowboarding,Men's Big Air,Canada,1,45.41666667,-75.7
2018,Speedskating,"Men's 5,000 Meters",Canada,2,45.41666667,-75.7
2018,Speedskating,"Men's 10,000 Meters",Canada,1,45.41666667,-75.7
2018,Figure Skating,Mixed Pairs,China,2,39.91666667,116.383333
2018,Freestyle Skiing,Women's Aerials,China,2,39.91666667,116.383333
2018,Freestyle Skiing,Women's Aerials,China,3,39.91666667,116.383333
2018,Freestyle Skiing,Men's Aerials,China,2,39.91666667,116.383333
2018,Short-Track Speedskating,"Women's 1,500 Meters",China,2,39.91666667,116.383333
2018,Short-Track Speedskating,Men's 500 Meters,China,1,39.91666667,116.383333
2018,Short-Track Speedskating,"Men's 5,000-Meter Relay",China,2,39.91666667,116.383333
2018,Snowboarding,Women's Halfpipe,China,2,39.91666667,116.383333
2018,Speedskating,Men's 500 Meters,China,3,39.91666667,116.383333
2018,Alpine Skiing,Women's Super G,Czech Republic,1,50.08333333,14.466667
2018,Biathlon,Men's 10-Kilometer Sprint,Czech Republic,2,50.08333333,14.466667
2018,Biathlon,Women's 7.5-Kilometer Sprint,Czech Republic,3,50.08333333,14.466667
2018,Snowboarding,Women's Boardercross,Czech Republic,3,50.08333333,14.466667
2018,Snowboarding,Women's Parallel Giant Slalom,Czech Republic,1,50.08333333,14.466667
2018,Speedskating,Women's 500 Meters,Czech Republic,3,50.08333333,14.466667
2018,Speedskating,"Women's 5,000 Meters",Czech Republic,2,50.08333333,14.466667
2018,Cross-Country Skiing,Women's Skiathlon 7.5km Classic + 7.5km Free Skiathlon,Finland,3,60.16666667,24.933333
2018,Cross-Country Skiing,Women's 10 Kilometers,Finland,3,60.16666667,24.933333
2018,Cross-Country Skiing,Women's 30 Kilometers,Finland,2,60.16666667,24.933333
2018,Cross-Country Skiing,Men's 50 Kilometers,Finland,1,60.16666667,24.933333
2018,Ice Hockey,Women's Ice Hockey,Finland,3,60.16666667,24.933333
2018,Snowboarding,Women's Slopestyle,Finland,3,60.16666667,24.933333
2018,Alpine Skiing,Men's Super Combined,France,2,48.86666667,2.333333
2018,Alpine Skiing,Men's Super Combined,France,3,48.86666667,2.333333
2018,Alpine Skiing,Men's Giant Slalom,France,3,48.86666667,2.333333
2018,Biathlon,Men 12.5-Kilometer Pursuit,France,1,48.86666667,2.333333
2018,Biathlon,Women's 10-Kilometer Pursuit,France,3,48.86666667,2.333333
2018,Biathlon,Men's 15-Kilometer Mass Start,France,1,48.86666667,2.333333
2018,Biathlon,Mixed 2 x 6 + 2 x 7.5-Kilometer Relay,France,1,48.86666667,2.333333
2018,Biathlon,Women's 4 x 6-Kilometer Relay,France,3,48.86666667,2.333333
2018,Cross-Country Skiing,Men's 4x10-Kilometer Relay,France,3,48.86666667,2.333333
2018,Cross-Country Skiing,Men's Team Sprint,France,3,48.86666667,2.333333
2018,Figure Skating,Ice Dance,France,2,48.86666667,2.333333
2018,Freestyle Skiing,Women's Moguls,France,1,48.86666667,2.333333
2018,Freestyle Skiing,Women's Ski Halfpipe,France,2,48.86666667,2.333333
2018,Snowboarding,Women's Boardercross,France,2,48.86666667,2.333333
2018,Snowboarding,Men's Boardercross,France,1,48.86666667,2.333333
2018,Biathlon,Men's 10-Kilometer Sprint,Germany,1,52.51666667,13.4
2018,Biathlon,Women's 7.5-Kilometer Sprint,Germany,1,52.51666667,13.4
2018,Biathlon,Men 12.5-Kilometer Pursuit,Germany,3,52.51666667,13.4
2018,Biathlon,Women's 10-Kilometer Pursuit,Germany,1,52.51666667,13.4
2018,Biathlon,"Women's 15 Kilometer, Individual",Germany,3,52.51666667,13.4
2018,Biathlon,Men's 15-Kilometer Mass Start,Germany,2,52.51666667,13.4
2018,Biathlon,Men 4 x 7.5-Kilometer Relay,Germany,3,52.51666667,13.4
2018,Bobsled,Men's Two,Germany,1,52.51666667,13.4
2018,Bobsled,Women's Two,Germany,1,52.51666667,13.4
2018,Bobsled,Men's Four,Germany,1,52.51666667,13.4
2018,Bobsled,Men's Four,Germany,2,52.51666667,13.4
2018,Figure Skating,Mixed Pairs,Germany,1,52.51666667,13.4
2018,Ice Hockey,Men's Ice Hockey,Germany,1,52.51666667,13.4
2018,Luge,Men's Singles,Germany,3,52.51666667,13.4
2018,Luge,Women's Singles,Germany,1,52.51666667,13.4
2018,Luge,Women's Singles,Germany,2,52.51666667,13.4
2018,Luge,Men's Doubles,Germany,1,52.51666667,13.4
2018,Luge,Men's Doubles,Germany,3,52.51666667,13.4
2018,Luge,Team Relay,Germany,1,52.51666667,13.4
2018,Nordic Combined,"Men's Normal Hill / 10 Kilometers, Individual",Germany,1,52.51666667,13.4
2018,Nordic Combined,"Men's Large Hill / 10 Kilometers, Individual",Germany,1,52.51666667,13.4
2018,Nordic Combined,"Men's Large Hill / 10 Kilometers, Individual",Germany,2,52.51666667,13.4
2018,Nordic Combined,"Men's Large Hill / 10 Kilometers, Individual",Germany,3,52.51666667,13.4
2018,Nordic Combined,Men's Team,Germany,1,52.51666667,13.4
2018,Skeleton,Women's Skeleton,Germany,2,52.51666667,13.4
2018,Ski Jumping,Men's Normal Hill Individual,Germany,1,52.51666667,13.4
2018,Ski Jumping,"Women's Normal Hill, Individual",Germany,2,52.51666667,13.4
2018,Ski Jumping,"Men's Large Hill, Individual",Germany,2,52.51666667,13.4
2018,Ski Jumping,Men's Team,Germany,2,52.51666667,13.4
2018,Snowboarding,Women's Parallel Giant Slalom,Germany,2,52.51666667,13.4
2018,Snowboarding,Women's Parallel Giant Slalom,Germany,3,52.51666667,13.4
2018,Freestyle Skiing,Women's Ski Slopestyle,Great Britain,3,51.5,-0.083333
2018,Skeleton,Women's Skeleton,Great Britain,1,51.5,-0.083333
2018,Skeleton,Women's Skeleton,Great Britain,3,51.5,-0.083333
2018,Skeleton,Men's Skeleton,Great Britain,3,51.5,-0.083333
2018,Snowboarding,Men's Big Air,Great Britain,3,51.5,-0.083333
2018,Short-Track Speedskating,"Men's 5,000-Meter Relay",Hungary,1,47.5,19.083333
2018,Alpine Skiing,Women's Downhill,Italy,1,41.9,12.483333
2018,Alpine Skiing,Women's Giant Slalom,Italy,3,41.9,12.483333
2018,Biathlon,Men's 10-Kilometer Sprint,Italy,3,41.9,12.483333
2018,Biathlon,Mixed 2 x 6 + 2 x 7.5-Kilometer Relay,Italy,3,41.9,12.483333
2018,Cross-Country Skiing,Men's Sprint Free,Italy,2,41.9,12.483333
2018,Short-Track Speedskating,Women's 500 Meters,Italy,1,41.9,12.483333
2018,Short-Track Speedskating,"Women's 3,000-Meter Relay",Italy,2,41.9,12.483333
2018,Short-Track Speedskating,"Women's 1,000 Meters",Italy,3,41.9,12.483333
2018,Snowboarding,Women's Boardercross,Italy,1,41.9,12.483333
2018,Speedskating,"Men's 10,000 Meters",Italy,3,41.9,12.483333
2018,Curling,Women's Curling,Japan,3,35.68333333,139.75
2018,Figure Skating,Men's Singles,Japan,1,35.68333333,139.75
2018,Figure Skating,Men's Singles,Japan,2,35.68333333,139.75
2018,Freestyle Skiing,Men's Moguls,Japan,3,35.68333333,139.75
2018,Nordic Combined,"Men's Normal Hill / 10 Kilometers, Individual",Japan,2,35.68333333,139.75
2018,Ski Jumping,"Women's Normal Hill, Individual",Japan,3,35.68333333,139.75
2018,Snowboarding,Men's Halfpipe,Japan,2,35.68333333,139.75
2018,Speedskating,Women's 500 Meters,Japan,1,35.68333333,139.75
2018,Speedskating,"Women's 1,000 Meters",Japan,2,35.68333333,139.75
2018,Speedskating,"Women's 1,000 Meters",Japan,3,35.68333333,139.75
2018,Speedskating,"Women's 1,500 Meters",Japan,2,35.68333333,139.75
2018,Speedskating,Women's Team Pursuit,Japan,1,35.68333333,139.75
2018,Speedskating,Women's Mass Start,Japan,1,35.68333333,139.75
2018,Freestyle Skiing,Women's Moguls,Kazakhstan,3,51.16666667,71.416667
2018,Bobsled,Men's Two,Latvia,3,56.95,24.1
2018,Alpine Skiing,Women's Super G,Liechtenstein,3,47.13333333,9.516667
2018,Short-Track Speedskating,"Men's 1,500 Meters",Netherlands,2,52.35,4.916667
2018,Short-Track Speedskating,Women's 500 Meters,Netherlands,2,52.35,4.916667
2018,Short-Track Speedskating,"Women's 3,000-Meter Relay",Netherlands,3,52.35,4.916667
2018,Short-Track Speedskating,"Women's 1,000 Meters",Netherlands,1,52.35,4.916667
2018,Speedskating,"Men's 5,000 Meters",Netherlands,1,52.35,4.916667
2018,Speedskating,"Women's 3,000 Meters",Netherlands,1,52.35,4.916667
2018,Speedskating,"Women's 3,000 Meters",Netherlands,2,52.35,4.916667
2018,Speedskating,"Women's 3,000 Meters",Netherlands,3,52.35,4.916667
2018,Speedskating,"Men's 1,000 Meters",Netherlands,1,52.35,4.916667
2018,Speedskating,"Women's 1,000 Meters",Netherlands,1,52.35,4.916667
2018,Speedskating,"Men's 1,500 Meters",Netherlands,1,52.35,4.916667
2018,Speedskating,"Men's 1,500 Meters",Netherlands,2,52.35,4.916667
2018,Speedskating,"Women's 1,500 Meters",Netherlands,1,52.35,4.916667
2018,Speedskating,"Women's 1,500 Meters",Netherlands,3,52.35,4.916667
2018,Speedskating,"Men's 10,000 Meters",Netherlands,2,52.35,4.916667
2018,Speedskating,"Women's 5,000 Meters",Netherlands,1,52.35,4.916667
2018,Speedskating,Women's Team Pursuit,Netherlands,2,52.35,4.916667
2018,Speedskating,Men's Team Pursuit,Netherlands,3,52.35,4.916667
2018,Speedskating,Women's Mass Start,Netherlands,3,52.35,4.916667
2018,Speedskating,Men's Mass Start,Netherlands,3,52.35,4.916667
2018,Freestyle Skiing,Men's Ski Halfpipe,New Zealand,3,-41.3,174.783333
2018,Snowboarding,Women's Big Air,New Zealand,3,-41.3,174.783333
2018,Alpine Skiing,Men's Downhill,Norway,1,59.91666667,10.75
2018,Alpine Skiing,Men's Downhill,Norway,2,59.91666667,10.75
2018,Alpine Skiing,Women's Downhill,Norway,2,59.91666667,10.75
2018,Alpine Skiing,Men's Super G,Norway,3,59.91666667,10.75
2018,Alpine Skiing,Women's Giant Slalom,Norway,2,59.91666667,10.75
2018,Alpine Skiing,Men's Giant Slalom,Norway,2,59.91666667,10.75
2018,Biathlon,Women's 7.5-Kilometer Sprint,Norway,2,59.91666667,10.75
2018,Biathlon,Men's 20 Kilometers,Norway,1,59.91666667,10.75
2018,Biathlon,Women 12.5 km Mass Start,Norway,3,59.91666667,10.75
2018,Biathlon,Men's 15-Kilometer Mass Start,Norway,3,59.91666667,10.75
2018,Biathlon,Mixed 2 x 6 + 2 x 7.5-Kilometer Relay,Norway,2,59.91666667,10.75
2018,Biathlon,Men 4 x 7.5-Kilometer Relay,Norway,2,59.91666667,10.75
2018,Cross-Country Skiing,Women's Skiathlon 7.5km Classic + 7.5km Free Skiathlon,Norway,2,59.91666667,10.75
2018,Cross-Country Skiing,Men's Skiathlon 15km Classic + 15km Free,Norway,1,59.91666667,10.75
2018,Cross-Country Skiing,Men's Skiathlon 15km Classic + 15km Free,Norway,2,59.91666667,10.75
2018,Cross-Country Skiing,Men's Skiathlon 15km Classic + 15km Free,Norway,3,59.91666667,10.75
2018,Cross-Country Skiing,Women's Sprint Free,Norway,2,59.91666667,10.75
2018,Cross-Country Skiing,Men's Sprint Free,Norway,1,59.91666667,10.75
2018,Cross-Country Skiing,Women's 10 Kilometers,Norway,1,59.91666667,10.75
2018,Cross-Country Skiing,Women's 10 Kilometers,Norway,3,59.91666667,10.75
2018,Cross-Country Skiing,Men's 15-Kilometer Classic,Norway,2,59.91666667,10.75
2018,Cross-Country Skiing,Women's 4 x 5-Kilometer Relay,Norway,1,59.91666667,10.75
2018,Cross-Country Skiing,Men's 4x10-Kilometer Relay,Norway,1,59.91666667,10.75
2018,Cross-Country Skiing,Women's Team Sprint,Norway,3,59.91666667,10.75
2018,Cross-Country Skiing,Men's Team Sprint,Norway,1,59.91666667,10.75
2018,Cross-Country Skiing,Women's 30 Kilometers,Norway,1,59.91666667,10.75
2018,Curling,Mixed Doubles Curling,Norway,3,59.91666667,10.75
2018,Freestyle Skiing,Men's Ski Slopestyle,Norway,1,59.91666667,10.75
2018,Nordic Combined,Men's Team,Norway,2,59.91666667,10.75
2018,Ski Jumping,Men's Normal Hill Individual,Norway,2,59.91666667,10.75
2018,Ski Jumping,Men's Normal Hill Individual,Norway,3,59.91666667,10.75
2018,Ski Jumping,"Women's Normal Hill, Individual",Norway,1,59.91666667,10.75
2018,Ski Jumping,"Men's Large Hill, Individual",Norway,3,59.91666667,10.75
2018,Ski Jumping,Men's Team,Norway,1,59.91666667,10.75
2018,Speedskating,"Men's 5,000 Meters",Norway,3,59.91666667,10.75
2018,Speedskating,Men's 500 Meters,Norway,1,59.91666667,10.75
2018,Speedskating,"Men's 1,000 Meters",Norway,2,59.91666667,10.75
2018,Speedskating,Men's Team Pursuit,Norway,1,59.91666667,10.75
2018,Ski Jumping,"Men's Large Hill, Individual",Poland,1,52.25,21
2018,Ski Jumping,Men's Team,Poland,3,52.25,21
2018,Cross-Country Skiing,Women's Sprint Free,Russia,3,55.75,37.6
2018,Cross-Country Skiing,Men's Sprint Free,Russia,3,55.75,37.6
2018,Cross-Country Skiing,Men's 15-Kilometer Classic,Russia,3,55.75,37.6
2018,Cross-Country Skiing,Women's 4 x 5-Kilometer Relay,Russia,3,55.75,37.6
2018,Cross-Country Skiing,Men's 4x10-Kilometer Relay,Russia,2,55.75,37.6
2018,Cross-Country Skiing,Men's Team Sprint,Russia,2,55.75,37.6
2018,Cross-Country Skiing,Men's 50 Kilometers,Russia,2,55.75,37.6
2018,Cross-Country Skiing,Men's 50 Kilometers,Russia,3,55.75,37.6
2018,Figure Skating,Team,Russia,2,55.75,37.6
2018,Figure Skating,Women's Singles,Russia,1,55.75,37.6
2018,Figure Skating,Women's Singles,Russia,2,55.75,37.6
2018,Freestyle Skiing,Men's Aerials,Russia,3,55.75,37.6
2018,Freestyle Skiing,Men's Ski Cross,Russia,3,55.75,37.6
2018,Ice Hockey,Men's Ice Hockey,Russia,3,55.75,37.6
2018,Short-Track Speedskating,"Men's 1,500 Meters",Russia,3,55.75,37.6
2018,Skeleton,Men's Skeleton,Russia,2,55.75,37.6
2018,Speedskating,"Women's 5,000 Meters",Russia,3,55.75,37.6
2018,Biathlon,Women's 10-Kilometer Pursuit,Slovakia,2,48.15,17.116667
2018,Biathlon,"Women's 15 Kilometer, Individual",Slovakia,2,48.15,17.116667
2018,Biathlon,Women 12.5 km Mass Start,Slovakia,1,48.15,17.116667
2018,Biathlon,Men's 20 Kilometers,Slovenia,2,46.05,14.516667
2018,Snowboarding,Men's Parallel Giant Slalom,Slovenia,3,46.05,14.516667
2018,Bobsled,Men's Four,South Korea,2,37.55,126.983333
2018,Curling,Women's Curling,South Korea,2,37.55,126.983333
2018,Short-Track Speedskating,"Men's 1,500 Meters",South Korea,1,37.55,126.983333
2018,Short-Track Speedskating,"Women's 1,500 Meters",South Korea,1,37.55,126.983333
2018,Short-Track Speedskating,"Men's 1,000 Meters",South Korea,3,37.55,126.983333
2018,Short-Track Speedskating,"Women's 3,000-Meter Relay",South Korea,1,37.55,126.983333
2018,Short-Track Speedskating,Men's 500 Meters,South Korea,2,37.55,126.983333
2018,Short-Track Speedskating,Men's 500 Meters,South Korea,3,37.55,126.983333
2018,Skeleton,Men's Skeleton,South Korea,1,37.55,126.983333
2018,Snowboarding,Men's Parallel Giant Slalom,South Korea,2,37.55,126.983333
2018,Speedskating,Men's 500 Meters,South Korea,2,37.55,126.983333
2018,Speedskating,Women's 500 Meters,South Korea,2,37.55,126.983333
2018,Speedskating,"Men's 1,000 Meters",South Korea,3,37.55,126.983333
2018,Speedskating,"Men's 1,500 Meters",South Korea,3,37.55,126.983333
2018,Speedskating,Men's Team Pursuit,South Korea,2,37.55,126.983333
